2018-02-14 13:44:49 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 15:49:44 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 15:49:44 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 15:49:45 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14v8v0chduvs6|1e1a0406, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14v8v0chduvs6|1e1a0406, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 15:49:45 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 15:49:45 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 15:49:46 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 15:49:46 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 15:49:49 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 15:49:49 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:49:50 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@3513c84c]; rollback [true]
2018-02-14 15:49:50 WARN  SqlExceptionHelper:129 - SQL Error: 1062, SQLState: 23000
2018-02-14 15:49:50 ERROR SqlExceptionHelper:131 - Duplicate entry 'Tech' for key 'UK_ncao9f1p4pk8d9abqnbyhwo65'
2018-02-14 15:49:50 INFO  AbstractBatchImpl:193 - HHH000010: On release of batch it still contained JDBC statements
2018-02-14 15:49:51 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = org.springframework.dao.DataIntegrityViolationException: could not execute statement; SQL [n/a]; constraint [UK_ncao9f1p4pk8d9abqnbyhwo65]; nested exception is org.hibernate.exception.ConstraintViolationException: could not execute statement, mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 15:49:51 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:49:43 SGT 2018]; root of context hierarchy
2018-02-14 15:49:51 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:50:06 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 15:50:06 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4fe3c938, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5383967b, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@2ac273d3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71423665, org.springframework.test.context.transaction.TransactionalTestExecutionListener@20398b7c, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6fc6f14e]
2018-02-14 15:50:06 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 15:50:06 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:50:06 SGT 2018]; root of context hierarchy
2018-02-14 15:50:06 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 15:50:07 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 15:50:07 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 15:50:07 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:50:07 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 15:50:07 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 15:50:07 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 15:50:07 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 15:50:07 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 15:50:07 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14v9csw1xq668u|1e1a0406, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14v9csw1xq668u|1e1a0406, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 15:50:07 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 15:50:08 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 15:50:08 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 15:50:09 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 15:50:11 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 15:50:11 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:50:12 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@3513c84c]; rollback [true]
2018-02-14 15:50:13 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = com.beta.exception.VendorMgmtException: VENDOR CATEGORY DO NOT FALL INTO COMPANY'S REQUESTED CATEGORY LIST, mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 15:50:13 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:50:06 SGT 2018]; root of context hierarchy
2018-02-14 15:50:13 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:51:27 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 15:51:27 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4fe3c938, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5383967b, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@2ac273d3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71423665, org.springframework.test.context.transaction.TransactionalTestExecutionListener@20398b7c, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6fc6f14e]
2018-02-14 15:51:27 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 15:51:27 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:51:27 SGT 2018]; root of context hierarchy
2018-02-14 15:51:27 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 15:51:27 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 15:51:28 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 15:51:28 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:51:28 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 15:51:28 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 15:51:28 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 15:51:28 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 15:51:28 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 15:51:28 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14vb36b17yc52v|1e1a0406, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14vb36b17yc52v|1e1a0406, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 15:51:28 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 15:51:29 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 15:51:29 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 15:51:29 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 15:51:32 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 15:51:32 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:51:33 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@3513c84c]; rollback [true]
2018-02-14 15:51:33 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = com.beta.exception.VendorMgmtException: VENDOR CATEGORY DO NOT FALL INTO COMPANY'S REQUESTED CATEGORY LIST, mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 15:51:34 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:51:27 SGT 2018]; root of context hierarchy
2018-02-14 15:51:34 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:51:47 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 15:51:47 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4fe3c938, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5383967b, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@2ac273d3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71423665, org.springframework.test.context.transaction.TransactionalTestExecutionListener@20398b7c, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6fc6f14e]
2018-02-14 15:51:47 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 15:51:47 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:51:47 SGT 2018]; root of context hierarchy
2018-02-14 15:51:47 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 15:51:48 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 15:51:48 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 15:51:48 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:51:48 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 15:51:48 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 15:51:48 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 15:51:48 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 15:51:48 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 15:51:48 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14vbiqv1lya0ak|1e1a0406, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14vbiqv1lya0ak|1e1a0406, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 15:51:48 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 15:51:49 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 15:51:49 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 15:51:50 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 15:51:52 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 15:51:52 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:51:53 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@3513c84c]; rollback [true]
2018-02-14 15:51:54 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@6ecc02bb testClass = TestRegistration, testInstance = com.beta.TestRegistration@31973858, testMethod = fullVendorApplication2@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@310ed6b4 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 15:51:54 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:51:47 SGT 2018]; root of context hierarchy
2018-02-14 15:51:54 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:52:42 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 15:52:42 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4fe3c938, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5383967b, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@2ac273d3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71423665, org.springframework.test.context.transaction.TransactionalTestExecutionListener@20398b7c, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6fc6f14e]
2018-02-14 15:52:42 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 15:52:42 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 15:52:42 SGT 2018]; root of context hierarchy
2018-02-14 15:52:42 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 15:52:42 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 15:52:43 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 15:52:43 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 15:52:43 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 15:52:43 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 15:52:43 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 15:52:43 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 15:52:43 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 15:52:43 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14vcp466epyv|1e1a0406, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14vcp466epyv|1e1a0406, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 15:52:43 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 15:52:44 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 15:52:44 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 15:52:44 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 15:52:47 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 15:52:47 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
